Park Name,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non Recreation Visits,Recreation Hours,Non Recreation Hours,Concessioner Lodging,Concessioner Camping,Tent Campers,RV Campers,Backcountry,Non Recreation Overnight Stays,Miscellaneous Overnight Stays
Everglades NP,EVER,National Park,Southeast ,FL,2018,3,45018,600,237408,600,0,0,0,0,1565,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,4,35737,600,122517,600,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,5,31090,600,114867,600,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,6,30697,300,103189,300,0,0,0,0,117,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,7,36653,300,125513,300,0,0,0,0,21,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,8,26945,300,99151,300,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,9,37443,300,136162,300,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,10,58920,600,205224,600,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,11,74544,600,197244,600,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2018,12,119290,600,514255,600,0,0,0,0,0,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,1,85838,600,419893,600,0,4777,0,0,1528,0,66
Everglades NP,EVER,National Park,Southeast ,FL,2019,2,96953,600,578028,600,0,5194,0,0,2647,0,424
Everglades NP,EVER,National Park,Southeast ,FL,2019,3,146859,600,741355,600,0,3732,0,0,2572,0,238
Everglades NP,EVER,National Park,Southeast ,FL,2019,4,131278,600,525910,600,0,541,0,0,1332,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,5,77435,600,263187,600,0,100,0,0,246,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,6,68267,300,237173,300,0,59,0,0,106,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,7,63394,300,182603,300,0,24,0,0,166,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,8,80177,300,271755,300,0,26,0,0,46,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,9,60469,300,220042,300,0,198,0,0,69,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,10,70222,600,263284,600,0,687,0,0,273,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,11,103643,600,521346,600,0,3618,0,0,1565,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2019,12,133765,600,738812,600,0,7945,0,0,2182,0,195
Everglades NP,EVER,National Park,Southeast ,FL,2020,1,95635,600,751826,600,0,13446,0,0,3108,0,344
Everglades NP,EVER,National Park,Southeast ,FL,2020,2,165994,600,1125121,600,0,14265,0,0,3587,0,288
Everglades NP,EVER,National Park,Southeast ,FL,2020,3,99917,600,582501,600,0,5857,0,0,1682,0,108
Everglades NP,EVER,National Park,Southeast ,FL,2020,4,4784,600,38502,600,0,0,0,0,450,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,5,24446,600,95358,600,0,0,0,0,176,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,6,69851,300,263222,300,0,456,0,0,66,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,7,43509,300,148730,300,0,554,0,0,54,0,8
Everglades NP,EVER,National Park,Southeast ,FL,2020,8,46912,300,189095,300,0,166,0,0,55,0,8
Everglades NP,EVER,National Park,Southeast ,FL,2020,9,20084,300,67351,300,0,701,0,0,150,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,10,20795,600,103739,600,0,1192,0,0,220,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,11,30813,600,238797,600,0,3536,0,0,1459,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2020,12,79579,600,653032,600,0,8905,0,0,3152,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,1,123528,600,762912,600,0,6271,0,0,7524,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,2,93812,600,579123,600,0,5946,0,0,5736,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,3,82016,600,479423,600,0,5097,0,0,5218,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,4,94693,600,480989,600,0,2828,0,0,2914,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,5,95632,600,413230,600,0,1760,0,0,1162,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,6,97092,300,358448,300,0,1335,0,0,288,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,7,74370,300,283323,300,0,806,0,0,298,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,8,57175,300,213024,300,0,553,0,0,18,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,9,44673,300,182948,300,0,602,0,0,25,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,10,50173,600,222446,600,0,946,0,0,28,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,11,60962,600,394174,600,0,6254,0,0,1789,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,12,68004,600,413941,600,0,6254,0,0,1789,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,1,139538,600,954539,600,0,14858,0,0,3146,0,2
Everglades NP,EVER,National Park,Southeast ,FL,2022,2,156859,600,1000528,600,0,14379,0,0,3024,0,8
Everglades NP,EVER,National Park,Southeast ,FL,2022,3,136512,600,791178,600,0,12286,0,0,2201,0,4
Everglades NP,EVER,National Park,Southeast ,FL,2022,4,132171,600,580499,600,0,4083,0,0,994,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,5,91086,600,358201,600,0,1706,0,0,191,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,6,85214,300,316572,300,0,728,0,0,59,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,7,80773,300,276922,300,0,607,0,0,95,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,8,86642,300,346140,300,0,798,0,0,26,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,9,61057,300,245267,300,0,494,0,0,56,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,10,44197,600,204408,600,0,1094,0,0,62,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,11,64825,600,443888,600,0,5673,0,0,1006,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2022,12,76319,600,535708,600,0,7901,0,0,1445,0,13
Everglades NP,EVER,National Park,Southeast ,FL,2023,1,94483,600,960859,600,0,18572,0,0,3399,0,209
Everglades NP,EVER,National Park,Southeast ,FL,2023,2,95683,600,796568,600,0,13786,0,0,2917,0,32
Everglades NP,EVER,National Park,Southeast ,FL,2023,3,101446,600,667617,600,0,10772,0,0,1028,0,30
Everglades NP,EVER,National Park,Southeast ,FL,2023,4,73876,600,439463,600,0,5933,0,0,598,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,5,52527,600,240865,600,0,1879,0,0,271,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,6,51515,300,188155,300,0,963,0,0,52,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,7,59243,300,212834,300,0,1015,0,0,42,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,8,56369,300,194322,300,0,513,0,0,22,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,9,44341,300,160829,300,0,576,0,0,79,0,1
Everglades NP,EVER,National Park,Southeast ,FL,2023,10,39358,600,179918,600,0,1112,0,0,192,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,11,63485,600,368458,600,0,4680,0,0,661,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2023,12,77863,600,561893,600,0,9153,0,0,1150,0,18
Everglades NP,EVER,National Park,Southeast ,FL,2024,1,65585,600,370395,600,0,0,0,0,3570,0,254
Everglades NP,EVER,National Park,Southeast ,FL,2024,2,83898,600,413449,600,0,0,0,0,2867,0,362
Everglades NP,EVER,National Park,Southeast ,FL,2024,3,96400,600,463568,600,0,0,0,0,3169,0,338
Everglades NP,EVER,National Park,Southeast ,FL,2024,4,58807,600,438897,600,0,6117,0,0,1142,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,5,43859,600,225131,600,0,1588,0,0,248,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,6,53704,300,215328,300,0,1788,0,0,114,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,7,65941,300,246740,300,0,1248,0,0,127,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,8,56695,300,212898,300,0,1072,0,0,70,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,9,37708,300,149742,300,0,872,0,0,96,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,10,38085,600,191378,600,0,1389,0,0,290,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,11,60247,600,427194,600,0,5334,0,0,1612,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2024,12,81054,600,676297,600,0,9969,0,0,3062,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,1,89939,600,879358,600,0,15244,0,0,3789,0,46
Everglades NP,EVER,National Park,Southeast ,FL,2025,2,87926,600,808996,600,0,13649,0,0,3217,0,52
Everglades NP,EVER,National Park,Southeast ,FL,2025,3,99017,600,823047,600,0,12795,0,0,3210,0,44
Everglades NP,EVER,National Park,Southeast ,FL,2025,4,84148,600,524424,600,0,6529,0,0,824,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,5,61712,600,308417,600,0,1699,0,0,508,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,6,59249,300,240968,300,0,787,0,0,139,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,7,70103,300,286391,300,0,1108,0,0,92,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,8,50464,300,186400,300,0,479,0,0,66,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,9,32290,300,125763,300,0,341,0,0,105,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,10,19008,600,95301,600,0,709,0,0,461,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,11,53416,600,303286,600,0,709,0,0,2078,0,0
Everglades NP,EVER,National Park,Southeast ,FL,2025,12,70926,600,598972,600,0,8073,0,0,3288,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,1,137,0,68,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,2,138,0,69,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,3,272,0,136,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,4,68,0,34,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,5,354,0,248,0,0,0,0,0,3,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,6,2071,0,29070,0,0,0,0,0,1171,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,7,2968,0,77910,0,0,0,0,0,3191,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,8,3393,0,103043,0,0,0,0,0,4232,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,9,1100,0,21517,0,0,0,0,0,876,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2015,12,244,0,122,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,1,306,0,153,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,2,310,0,155,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,3,389,0,194,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,4,172,0,86,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,5,164,0,129,0,0,0,0,0,2,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,6,1349,0,29834,0,0,0,0,0,1218,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,7,3026,0,72822,0,0,0,0,0,2978,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,8,3137,0,85420,0,0,0,0,0,3502,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,9,1027,0,6994,0,0,0,0,0,271,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,10,29,0,14,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,11,18,0,9,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2016,12,120,0,60,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,1,198,0,99,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,2,119,0,60,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,3,280,0,140,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,4,155,0,78,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,5,355,0,1014,0,0,0,0,0,35,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,6,2364,0,16710,0,0,0,0,0,649,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,7,3145,0,55582,0,0,0,0,0,2256,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,8,3533,0,77126,0,0,0,0,0,3147,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,9,1013,0,6914,0,0,0,0,0,268,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,10,15,0,8,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2017,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,1,15,0,8,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,3,280,0,140,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,4,155,0,78,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,5,226,0,1071,0,0,0,0,0,40,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,6,1949,0,13096,0,0,0,0,0,509,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,7,2797,0,94345,0,0,0,0,0,3882,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,8,2980,0,70752,0,0,0,0,0,2893,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,9,1153,0,6244,0,0,0,0,0,237,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,10,36,0,18,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2018,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,3,74,0,37,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,4,91,0,46,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,5,454,0,227,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,6,647,0,14222,0,0,0,0,0,581,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,7,2852,0,33098,0,0,0,0,0,1324,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,8,5399,0,49508,0,0,0,0,0,1955,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,9,966,0,5210,0,0,0,0,0,198,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,10,35,0,18,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2019,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,5,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,6,5,0,624,0,0,0,0,0,26,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,7,1178,0,9355,0,0,0,0,0,368,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,8,1195,0,12702,0,0,0,0,0,507,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,9,477,0,882,0,0,0,0,0,27,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,10,17,0,3792,0,0,0,0,0,158,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2020,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,5,202,0,521,0,0,0,0,0,18,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,6,1686,0,8974,0,0,0,0,0,342,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,7,2355,0,12726,0,0,0,0,0,486,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,8,2196,0,19318,0,0,0,0,0,765,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,9,923,0,950,0,0,0,0,0,21,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,5,338,0,492,0,0,0,0,0,17,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,6,2214,0,12388,0,0,0,0,0,472,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,7,2615,0,39826,0,0,0,0,0,1609,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,8,3125,0,43253,0,0,0,0,0,1742,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,9,1165,0,4826,0,0,0,0,0,177,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2022,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,5,275,0,138,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,6,2748,0,12654,0,0,0,0,0,472,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,7,3287,0,40162,0,0,0,0,0,1609,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,8,3398,0,43390,0,0,0,0,0,1742,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,9,1337,0,4912,0,0,0,0,0,177,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2023,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,5,362,0,181,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,6,3117,0,19013,0,0,0,0,0,733,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,7,3733,0,38458,0,0,0,0,0,1533,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,8,3193,0,30546,0,0,0,0,0,1211,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,9,1502,0,3134,0,0,0,0,0,100,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2024,12,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,1,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,2,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,3,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,4,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,5,925,0,15962,0,0,0,0,0,650,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,6,3464,0,19186,0,0,0,0,0,733,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,7,4966,0,39075,0,0,0,0,0,1533,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,8,3631,0,30764,0,0,0,0,0,1211,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,9,1937,0,9318,0,0,0,0,0,350,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,10,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,11,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2025,12,0,0,0,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,1,51474,0,205895,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,2,39539,0,158156,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,3,130502,0,522008,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,4,137609,0,550437,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,5,179949,0,719797,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,6,236179,0,944715,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,7,306785,0,1227141,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,8,213293,0,853172,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,9,135086,0,540342,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,10,115196,0,460786,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,11,85422,0,341687,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2015,12,67622,0,270487,0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2016,1,16552,0,66207,0,0,0,0,0,0,0,0
